trials,participant,valence,S,R,rt,dataset
75,50,3,right,right,2.3888059637966186,weber_holds_vmismatch_0.6
76,50,3,right,right,1.26415363686026,weber_holds_vmismatch_0.6
77,50,3,right,right,3.0921678690997423,weber_holds_vmismatch_0.6
78,50,3,right,right,1.4388206018467133,weber_holds_vmismatch_0.6
79,50,3,right,right,1.4418162982150355,weber_holds_vmismatch_0.6
80,50,3,right,right,0.9811694841847063,weber_holds_vmismatch_0.6
81,50,4,right,right,2.0128723830547255,weber_holds_vmismatch_0.6
82,50,4,right,left,3.1702060643009142,weber_holds_vmismatch_0.6
83,50,4,right,left,2.2709903743204127,weber_holds_vmismatch_0.6
84,50,4,right,right,2.2666342627315035,weber_holds_vmismatch_0.6
85,50,4,right,right,1.612171203913722,weber_holds_vmismatch_0.6
86,50,4,right,right,1.7053660597186524,weber_holds_vmismatch_0.6
87,50,4,right,right,1.6223451757953924,weber_holds_vmismatch_0.6
88,50,4,right,left,1.7349306620432017,weber_holds_vmismatch_0.6
89,50,4,right,right,2.5116288158662092,weber_holds_vmismatch_0.6
90,50,4,right,left,2.588795618475456,weber_holds_vmismatch_0.6
91,50,6,right,right,1.9537573546724782,weber_holds_vmismatch_0.6
92,50,6,right,right,1.6835864699269927,weber_holds_vmismatch_0.6
93,50,6,right,left,2.0915341345485445,weber_holds_vmismatch_0.6
94,50,6,right,right,1.9195086010186262,weber_holds_vmismatch_0.6
95,50,6,right,left,1.6153693349103078,weber_holds_vmismatch_0.6
96,50,6,right,left,2.829080507521101,weber_holds_vmismatch_0.6
97,50,6,right,right,2.5384942183960812,weber_holds_vmismatch_0.6
98,50,6,right,right,1.3523942914880467,weber_holds_vmismatch_0.6
99,50,6,right,right,1.9701112271390302,weber_holds_vmismatch_0.6
100,50,6,right,right,2.251583320489628,weber_holds_vmismatch_0.6
101,50,7,right,right,0.9829989479918091,weber_holds_vmismatch_0.6
102,50,7,right,right,2.448606843317314,weber_holds_vmismatch_0.6
103,50,7,right,right,1.5309087580951617,weber_holds_vmismatch_0.6
104,50,7,right,right,1.4149670269890706,weber_holds_vmismatch_0.6
105,50,7,right,right,0.7884492826207039,weber_holds_vmismatch_0.6
106,50,7,right,right,1.0386896015017686,weber_holds_vmismatch_0.6
107,50,7,right,right,1.5466761449756248,weber_holds_vmismatch_0.6
108,50,7,right,left,1.7466039312358508,weber_holds_vmismatch_0.6
109,50,7,right,right,1.3576369318691415,weber_holds_vmismatch_0.6
110,50,7,right,right,1.7651268451225726,weber_holds_vmismatch_0.6
111,50,8,right,right,0.8971429449666581,weber_holds_vmismatch_0.6
112,50,8,right,right,0.9449826430948971,weber_holds_vmismatch_0.6
113,50,8,right,right,1.2626440655371949,weber_holds_vmismatch_0.6
114,50,8,right,right,1.2105746734090248,weber_holds_vmismatch_0.6
115,50,8,right,right,0.8242800942138131,weber_holds_vmismatch_0.6
116,50,8,right,right,1.2429012166925892,weber_holds_vmismatch_0.6
117,50,8,right,right,0.9211512756350388,weber_holds_vmismatch_0.6
118,50,8,right,right,0.6955408130163456,weber_holds_vmismatch_0.6
119,50,8,right,right,1.0074255627798636,weber_holds_vmismatch_0.6
120,50,8,right,right,0.8683973326329908,weber_holds_vmismatch_0.6
1,51,2,left,left,0.9811500987179511,weber_holds_vmismatch_0.6
2,51,2,left,left,1.0431032300803678,weber_holds_vmismatch_0.6
3,51,2,left,left,0.6170434619791173,weber_holds_vmismatch_0.6
4,51,2,left,left,0.7660125714005686,weber_holds_vmismatch_0.6
5,51,2,left,left,0.8531597095475667,weber_holds_vmismatch_0.6
6,51,2,left,left,1.0401541348823953,weber_holds_vmismatch_0.6
7,51,2,left,left,1.0362263420433468,weber_holds_vmismatch_0.6
8,51,2,left,left,1.3833505349825839,weber_holds_vmismatch_0.6
9,51,2,left,left,0.8359177433232454,weber_holds_vmismatch_0.6
10,51,2,left,left,1.0149661180857592,weber_holds_vmismatch_0.6
11,51,3,left,left,2.01400627529494,weber_holds_vmismatch_0.6
12,51,3,left,left,1.3061092192557986,weber_holds_vmismatch_0.6
13,51,3,left,left,1.4348437372798442,weber_holds_vmismatch_0.6
14,51,3,left,left,1.5065075500286593,weber_holds_vmismatch_0.6
15,51,3,left,right,1.541232139898912,weber_holds_vmismatch_0.6
16,51,3,left,left,3.454304216779381,weber_holds_vmismatch_0.6
17,51,3,left,left,1.256373378938368,weber_holds_vmismatch_0.6
18,51,3,left,left,1.1253186682491838,weber_holds_vmismatch_0.6
19,51,3,left,right,2.1303628911290353,weber_holds_vmismatch_0.6
20,51,3,left,left,1.1708921989799834,weber_holds_vmismatch_0.6
21,51,4,left,right,2.3916999303027087,weber_holds_vmismatch_0.6
22,51,4,left,right,2.8409636037992785,weber_holds_vmismatch_0.6
23,51,4,left,left,2.0249871435815994,weber_holds_vmismatch_0.6
24,51,4,left,right,2.7257210697136545,weber_holds_vmismatch_0.6
25,51,4,left,right,2.2128885766955197,weber_holds_vmismatch_0.6
26,51,4,left,left,1.7758983335905116,weber_holds_vmismatch_0.6
27,51,4,left,left,2.2563907705204147,weber_holds_vmismatch_0.6
28,51,4,left,right,2.509188288866909,weber_holds_vmismatch_0.6
29,51,4,left,left,2.5879126723077737,weber_holds_vmismatch_0.6
30,51,4,left,left,2.621723330471687,weber_holds_vmismatch_0.6
31,51,6,left,right,2.1245346314370464,weber_holds_vmismatch_0.6
32,51,6,left,right,2.7053110469448796,weber_holds_vmismatch_0.6
33,51,6,left,left,2.494056094444153,weber_holds_vmismatch_0.6
34,51,6,left,left,2.6070075260341237,weber_holds_vmismatch_0.6
35,51,6,left,left,2.5079347314141356,weber_holds_vmismatch_0.6
36,51,6,left,left,2.1552900257433016,weber_holds_vmismatch_0.6
37,51,6,left,left,2.3758118175068406,weber_holds_vmismatch_0.6
38,51,6,left,left,1.4257438047191575,weber_holds_vmismatch_0.6
39,51,6,left,right,1.8416793965189928,weber_holds_vmismatch_0.6
40,51,6,left,left,2.4178931281574028,weber_holds_vmismatch_0.6
41,51,7,left,right,1.0076358049609055,weber_holds_vmismatch_0.6
42,51,7,left,right,3.7757745584483593,weber_holds_vmismatch_0.6
43,51,7,left,left,1.3229153850301612,weber_holds_vmismatch_0.6
44,51,7,left,left,1.083506215122522,weber_holds_vmismatch_0.6
45,51,7,left,left,1.488408936484174,weber_holds_vmismatch_0.6
46,51,7,left,left,1.3638303954536484,weber_holds_vmismatch_0.6
47,51,7,left,left,3.152458769186123,weber_holds_vmismatch_0.6
48,51,7,left,left,1.618944604363007,weber_holds_vmismatch_0.6
49,51,7,left,right,1.9847182606975937,weber_holds_vmismatch_0.6
50,51,7,left,left,1.848293992770632,weber_holds_vmismatch_0.6
51,51,8,left,left,1.1558014616213557,weber_holds_vmismatch_0.6
52,51,8,left,left,0.8904674876137617,weber_holds_vmismatch_0.6
53,51,8,left,left,1.6806705257394332,weber_holds_vmismatch_0.6
54,51,8,left,left,0.9861608497117722,weber_holds_vmismatch_0.6
55,51,8,left,left,0.985429402468166,weber_holds_vmismatch_0.6
56,51,8,left,left,1.0004839582704492,weber_holds_vmismatch_0.6
57,51,8,left,left,1.467612524638257,weber_holds_vmismatch_0.6
58,51,8,left,left,1.1605340691417174,weber_holds_vmismatch_0.6
59,51,8,left,left,0.884392679055036,weber_holds_vmismatch_0.6
60,51,8,left,left,0.6846717854511073,weber_holds_vmismatch_0.6
61,51,2,right,right,1.099481036872759,weber_holds_vmismatch_0.6
62,51,2,right,right,0.7199970092802028,weber_holds_vmismatch_0.6
63,51,2,right,right,1.0827461651602346,weber_holds_vmismatch_0.6
64,51,2,right,right,0.8491775551933853,weber_holds_vmismatch_0.6
65,51,2,right,right,1.1498681760923393,weber_holds_vmismatch_0.6
66,51,2,right,right,1.2671634565475105,weber_holds_vmismatch_0.6
67,51,2,right,right,1.0925764150651056,weber_holds_vmismatch_0.6
68,51,2,right,right,0.7911284970285579,weber_holds_vmismatch_0.6
69,51,2,right,right,0.9279462308825774,weber_holds_vmismatch_0.6
70,51,2,right,right,1.3542706136440699,weber_holds_vmismatch_0.6
71,51,3,right,right,1.4782767034150293,weber_holds_vmismatch_0.6
72,51,3,right,left,1.1497072611400965,weber_holds_vmismatch_0.6
73,51,3,right,right,1.1733819426267236,weber_holds_vmismatch_0.6
74,51,3,right,right,2.078317151497384,weber_holds_vmismatch_0.6
75,51,3,right,right,1.1425192323746685,weber_holds_vmismatch_0.6
76,51,3,right,right,0.9204620887683761,weber_holds_vmismatch_0.6
77,51,3,right,right,1.272063860018798,weber_holds_vmismatch_0.6
78,51,3,right,right,1.2556793404251623,weber_holds_vmismatch_0.6
79,51,3,right,right,1.902913299946609,weber_holds_vmismatch_0.6
80,51,3,right,right,1.2339336387334594,weber_holds_vmismatch_0.6
81,51,4,right,left,1.9037974555624833,weber_holds_vmismatch_0.6
82,51,4,right,right,1.7871261796073221,weber_holds_vmismatch_0.6
83,51,4,right,right,1.6829964584131405,weber_holds_vmismatch_0.6
84,51,4,right,right,2.035504997196115,weber_holds_vmismatch_0.6
85,51,4,right,left,1.9284291619563907,weber_holds_vmismatch_0.6
86,51,4,right,right,1.8052437693294723,weber_holds_vmismatch_0.6
87,51,4,right,right,1.9580796728494911,weber_holds_vmismatch_0.6
88,51,4,right,left,1.569883258387749,weber_holds_vmismatch_0.6
89,51,4,right,right,2.4643479979686562,weber_holds_vmismatch_0.6
90,51,4,right,right,2.586203273737871,weber_holds_vmismatch_0.6
91,51,6,right,right,2.166983798299551,weber_holds_vmismatch_0.6
92,51,6,right,right,2.192364970118498,weber_holds_vmismatch_0.6
93,51,6,right,right,2.2120351421876965,weber_holds_vmismatch_0.6
94,51,6,right,right,2.2799528545131578,weber_holds_vmismatch_0.6
95,51,6,right,right,2.2136828792351504,weber_holds_vmismatch_0.6
96,51,6,right,left,2.069738790850796,weber_holds_vmismatch_0.6
97,51,6,right,right,2.229184820002412,weber_holds_vmismatch_0.6
98,51,6,right,right,2.592001314619683,weber_holds_vmismatch_0.6
99,51,6,right,right,2.302845010748196,weber_holds_vmismatch_0.6
100,51,6,right,left,1.66673921969653,weber_holds_vmismatch_0.6
101,51,7,right,right,1.7524083740575869,weber_holds_vmismatch_0.6
102,51,7,right,right,1.1032347780489957,weber_holds_vmismatch_0.6
103,51,7,right,right,1.3014168091983378,weber_holds_vmismatch_0.6
104,51,7,right,right,1.8204676622781524,weber_holds_vmismatch_0.6
105,51,7,right,right,1.5153088928870908,weber_holds_vmismatch_0.6
106,51,7,right,left,5.00532794474491,weber_holds_vmismatch_0.6
107,51,7,right,right,1.3257974289510006,weber_holds_vmismatch_0.6
108,51,7,right,right,1.0678062423430095,weber_holds_vmismatch_0.6
109,51,7,right,right,1.222911586068191,weber_holds_vmismatch_0.6
110,51,7,right,right,1.1128268243196984,weber_holds_vmismatch_0.6
111,51,8,right,right,0.7871139609252458,weber_holds_vmismatch_0.6
112,51,8,right,right,0.9128230513496263,weber_holds_vmismatch_0.6
113,51,8,right,right,1.0320976314634958,weber_holds_vmismatch_0.6
114,51,8,right,right,0.945765160784166,weber_holds_vmismatch_0.6
115,51,8,right,left,1.527422964830903,weber_holds_vmismatch_0.6
116,51,8,right,right,1.0851757270869733,weber_holds_vmismatch_0.6
117,51,8,right,right,0.7688604681695921,weber_holds_vmismatch_0.6
118,51,8,right,right,1.0468104161773337,weber_holds_vmismatch_0.6
119,51,8,right,right,1.063703897988504,weber_holds_vmismatch_0.6
120,51,8,right,left,1.3562711936357927,weber_holds_vmismatch_0.6
1,52,2,left,left,0.8260258258400712,weber_holds_vmismatch_0.6
2,52,2,left,left,0.885167362376055,weber_holds_vmismatch_0.6
3,52,2,left,left,0.9964190812711975,weber_holds_vmismatch_0.6
4,52,2,left,right,1.2764122044846613,weber_holds_vmismatch_0.6
5,52,2,left,left,0.7785615359622973,weber_holds_vmismatch_0.6
6,52,2,left,left,1.1977288612683348,weber_holds_vmismatch_0.6
7,52,2,left,left,1.1486506973840698,weber_holds_vmismatch_0.6
8,52,2,left,left,1.096393746180094,weber_holds_vmismatch_0.6
9,52,2,left,left,0.801969120184892,weber_holds_vmismatch_0.6
10,52,2,left,left,0.9528249303126386,weber_holds_vmismatch_0.6
11,52,3,left,left,2.127219149215895,weber_holds_vmismatch_0.6
12,52,3,left,right,1.571327356685035,weber_holds_vmismatch_0.6
13,52,3,left,left,1.7954989492877917,weber_holds_vmismatch_0.6
14,52,3,left,left,1.0795941082762484,weber_holds_vmismatch_0.6
15,52,3,left,left,1.3800733359222166,weber_holds_vmismatch_0.6
16,52,3,left,left,1.8917040837632961,weber_holds_vmismatch_0.6
17,52,3,left,left,1.139118463418148,weber_holds_vmismatch_0.6
18,52,3,left,left,1.4169145340630627,weber_holds_vmismatch_0.6
19,52,3,left,left,1.5711914592759408,weber_holds_vmismatch_0.6
20,52,3,left,left,1.6624252729896059,weber_holds_vmismatch_0.6
21,52,4,left,right,2.0604144217598668,weber_holds_vmismatch_0.6
22,52,4,left,left,2.5298890556570477,weber_holds_vmismatch_0.6
23,52,4,left,left,1.9983453094090582,weber_holds_vmismatch_0.6
24,52,4,left,right,1.9150082383491949,weber_holds_vmismatch_0.6
25,52,4,left,left,2.804713679503993,weber_holds_vmismatch_0.6
26,52,4,left,right,2.057466282776084,weber_holds_vmismatch_0.6
27,52,4,left,left,2.9180081084713896,weber_holds_vmismatch_0.6
28,52,4,left,left,1.4580302837835601,weber_holds_vmismatch_0.6
29,52,4,left,left,1.8671058200940065,weber_holds_vmismatch_0.6
30,52,4,left,right,2.404259431770302,weber_holds_vmismatch_0.6
31,52,6,left,right,2.1914297568364387,weber_holds_vmismatch_0.6
32,52,6,left,left,1.7125592513286636,weber_holds_vmismatch_0.6
33,52,6,left,right,2.8341358805383723,weber_holds_vmismatch_0.6
34,52,6,left,left,1.6914209823237603,weber_holds_vmismatch_0.6
35,52,6,left,left,2.213906832849149,weber_holds_vmismatch_0.6
36,52,6,left,left,2.003485350379885,weber_holds_vmismatch_0.6
37,52,6,left,right,1.5008699141341655,weber_holds_vmismatch_0.6
38,52,6,left,right,3.3255142270860385,weber_holds_vmismatch_0.6
39,52,6,left,left,2.7707185796079847,weber_holds_vmismatch_0.6
40,52,6,left,left,3.5001667505868554,weber_holds_vmismatch_0.6
41,52,7,left,left,1.3105370525552327,weber_holds_vmismatch_0.6
42,52,7,left,left,1.2051227657339354,weber_holds_vmismatch_0.6
43,52,7,left,left,1.2496100739198321,weber_holds_vmismatch_0.6
44,52,7,left,left,1.1265081582613488,weber_holds_vmismatch_0.6
45,52,7,left,left,1.2038899574780364,weber_holds_vmismatch_0.6
46,52,7,left,left,1.589388781519499,weber_holds_vmismatch_0.6
47,52,7,left,left,0.9398711618675664,weber_holds_vmismatch_0.6
48,52,7,left,left,1.0364333920928306,weber_holds_vmismatch_0.6
49,52,7,left,left,2.1787865493939558,weber_holds_vmismatch_0.6
50,52,7,left,left,1.6790274328743855,weber_holds_vmismatch_0.6
51,52,8,left,left,1.9522910473181398,weber_holds_vmismatch_0.6
52,52,8,left,left,1.6618692369876225,weber_holds_vmismatch_0.6
53,52,8,left,right,1.090056416257556,weber_holds_vmismatch_0.6
54,52,8,left,left,1.131067934067665,weber_holds_vmismatch_0.6
55,52,8,left,left,1.1724196208010595,weber_holds_vmismatch_0.6
56,52,8,left,left,1.3219675929914851,weber_holds_vmismatch_0.6
57,52,8,left,left,0.8938697365626687,weber_holds_vmismatch_0.6
58,52,8,left,left,1.1502527966174405,weber_holds_vmismatch_0.6
59,52,8,left,left,1.001410085374091,weber_holds_vmismatch_0.6
60,52,8,left,left,1.1216738796744734,weber_holds_vmismatch_0.6
61,52,2,right,right,0.7604299603150853,weber_holds_vmismatch_0.6
62,52,2,right,right,1.0625616554687591,weber_holds_vmismatch_0.6
63,52,2,right,right,0.9953447917205285,weber_holds_vmismatch_0.6
64,52,2,right,right,0.9545737459824846,weber_holds_vmismatch_0.6
65,52,2,right,right,1.087940758211218,weber_holds_vmismatch_0.6
66,52,2,right,right,0.7652048938307225,weber_holds_vmismatch_0.6
67,52,2,right,right,1.0220856721321527,weber_holds_vmismatch_0.6
68,52,2,right,right,0.750889382634909,weber_holds_vmismatch_0.6
69,52,2,right,right,1.4827129842352145,weber_holds_vmismatch_0.6
70,52,2,right,right,0.8284613342570011,weber_holds_vmismatch_0.6
71,52,3,right,right,1.574322407777837,weber_holds_vmismatch_0.6
72,52,3,right,right,0.9976823358345661,weber_holds_vmismatch_0.6
73,52,3,right,right,1.2799564049736443,weber_holds_vmismatch_0.6
74,52,3,right,right,1.3605091459219305,weber_holds_vmismatch_0.6
75,52,3,right,left,1.8641418020614366,weber_holds_vmismatch_0.6
76,52,3,right,left,8.98822192624147,weber_holds_vmismatch_0.6
77,52,3,right,right,1.6813880691733738,weber_holds_vmismatch_0.6
78,52,3,right,right,1.0834852763144593,weber_holds_vmismatch_0.6
79,52,3,right,right,1.556589938078998,weber_holds_vmismatch_0.6
80,52,3,right,right,2.6764243243389854,weber_holds_vmismatch_0.6
81,52,4,right,right,1.9917925619547174,weber_holds_vmismatch_0.6
82,52,4,right,left,1.5820416143111278,weber_holds_vmismatch_0.6
83,52,4,right,left,1.954122426735775,weber_holds_vmismatch_0.6
84,52,4,right,left,2.4555325479248737,weber_holds_vmismatch_0.6
85,52,4,right,right,2.215229546446281,weber_holds_vmismatch_0.6
86,52,4,right,right,1.7568836927532703,weber_holds_vmismatch_0.6
87,52,4,right,right,2.1962240156781974,weber_holds_vmismatch_0.6
88,52,4,right,right,1.861786164934429,weber_holds_vmismatch_0.6
89,52,4,right,right,2.939406458031333,weber_holds_vmismatch_0.6
90,52,4,right,right,2.8619735964273847,weber_holds_vmismatch_0.6
91,52,6,right,right,2.0782844434140197,weber_holds_vmismatch_0.6
92,52,6,right,right,2.221451723137736,weber_holds_vmismatch_0.6
93,52,6,right,right,3.124217298955068,weber_holds_vmismatch_0.6
94,52,6,right,right,2.0230717635592854,weber_holds_vmismatch_0.6
95,52,6,right,right,3.0999946920690458,weber_holds_vmismatch_0.6
96,52,6,right,right,2.4448322513150313,weber_holds_vmismatch_0.6
97,52,6,right,right,1.8897626036780975,weber_holds_vmismatch_0.6
98,52,6,right,left,1.6199619363966367,weber_holds_vmismatch_0.6
99,52,6,right,left,2.681719307035641,weber_holds_vmismatch_0.6
100,52,6,right,left,1.904512906208813,weber_holds_vmismatch_0.6
101,52,7,right,right,1.1855910746414358,weber_holds_vmismatch_0.6
102,52,7,right,right,1.7908679184919527,weber_holds_vmismatch_0.6
103,52,7,right,right,1.2946473413861233,weber_holds_vmismatch_0.6
104,52,7,right,right,1.5139437450769129,weber_holds_vmismatch_0.6
105,52,7,right,right,1.2383358252756556,weber_holds_vmismatch_0.6
106,52,7,right,left,1.748893338820028,weber_holds_vmismatch_0.6
107,52,7,right,left,1.3453331060675136,weber_holds_vmismatch_0.6
108,52,7,right,right,1.3063282665660678,weber_holds_vmismatch_0.6
109,52,7,right,right,2.6936841272998433,weber_holds_vmismatch_0.6
110,52,7,right,right,1.1447606128775,weber_holds_vmismatch_0.6
111,52,8,right,right,0.9845238106880374,weber_holds_vmismatch_0.6
112,52,8,right,right,1.2114158276256972,weber_holds_vmismatch_0.6
113,52,8,right,right,1.2626455360247177,weber_holds_vmismatch_0.6
114,52,8,right,right,0.7316756571048966,weber_holds_vmismatch_0.6
115,52,8,right,right,1.0776875416591916,weber_holds_vmismatch_0.6
116,52,8,right,right,1.1205388241185326,weber_holds_vmismatch_0.6
117,52,8,right,right,1.2355204220366076,weber_holds_vmismatch_0.6
118,52,8,right,right,1.4562443672697003,weber_holds_vmismatch_0.6
119,52,8,right,right,0.8880205621482762,weber_holds_vmismatch_0.6
120,52,8,right,right,0.899252160675557,weber_holds_vmismatch_0.6
1,53,2,left,left,1.0350889086138788,weber_holds_vmismatch_0.6
2,53,2,left,left,1.0841036493491645,weber_holds_vmismatch_0.6
3,53,2,left,left,0.8145286644077119,weber_holds_vmismatch_0.6
4,53,2,left,left,0.958701235629182,weber_holds_vmismatch_0.6
5,53,2,left,left,0.8479568542882969,weber_holds_vmismatch_0.6
6,53,2,left,left,0.6952804353655531,weber_holds_vmismatch_0.6
7,53,2,left,left,0.9520835190473804,weber_holds_vmismatch_0.6
8,53,2,left,left,1.111940790646426,weber_holds_vmismatch_0.6
9,53,2,left,left,0.9971550953133772,weber_holds_vmismatch_0.6
10,53,2,left,left,1.4368865959790593,weber_holds_vmismatch_0.6
11,53,3,left,left,1.2454152950498851,weber_holds_vmismatch_0.6
12,53,3,left,left,1.068522465215497,weber_holds_vmismatch_0.6
13,53,3,left,left,1.5792265487287749,weber_holds_vmismatch_0.6
14,53,3,left,left,1.2947062774870606,weber_holds_vmismatch_0.6
15,53,3,left,left,1.2978076112882153,weber_holds_vmismatch_0.6
16,53,3,left,left,1.7435135390877963,weber_holds_vmismatch_0.6
17,53,3,left,right,1.2343990186738998,weber_holds_vmismatch_0.6
18,53,3,left,left,1.4337179775438278,weber_holds_vmismatch_0.6
19,53,3,left,right,1.603449076189797,weber_holds_vmismatch_0.6
20,53,3,left,right,1.4032605596187462,weber_holds_vmismatch_0.6
21,53,4,left,left,2.5294076476454004,weber_holds_vmismatch_0.6
22,53,4,left,left,2.802644103147685,weber_holds_vmismatch_0.6
23,53,4,left,right,1.6122088206279825,weber_holds_vmismatch_0.6
24,53,4,left,right,2.549566705312984,weber_holds_vmismatch_0.6
25,53,4,left,right,1.955032553703364,weber_holds_vmismatch_0.6
26,53,4,left,right,2.8543685395381106,weber_holds_vmismatch_0.6
27,53,4,left,left,1.6942464376318784,weber_holds_vmismatch_0.6
28,53,4,left,right,2.0608239503560344,weber_holds_vmismatch_0.6
29,53,4,left,right,2.5451257521476696,weber_holds_vmismatch_0.6
30,53,4,left,left,1.602695602525521,weber_holds_vmismatch_0.6
31,53,6,left,right,2.111185343797057,weber_holds_vmismatch_0.6
32,53,6,left,right,2.448921646241804,weber_holds_vmismatch_0.6
33,53,6,left,right,1.866136936046368,weber_holds_vmismatch_0.6
34,53,6,left,left,2.2984805195825313,weber_holds_vmismatch_0.6
35,53,6,left,left,2.0215223730717393,weber_holds_vmismatch_0.6
36,53,6,left,left,2.0879604951015946,weber_holds_vmismatch_0.6
37,53,6,left,right,2.744232057186932,weber_holds_vmismatch_0.6
38,53,6,left,right,2.05917361870348,weber_holds_vmismatch_0.6
39,53,6,left,left,1.6005932932363034,weber_holds_vmismatch_0.6
40,53,6,left,left,2.2090960858078637,weber_holds_vmismatch_0.6
41,53,7,left,left,1.0734697797202821,weber_holds_vmismatch_0.6
42,53,7,left,right,1.3422334437526955,weber_holds_vmismatch_0.6
43,53,7,left,left,1.1470781428455765,weber_holds_vmismatch_0.6
44,53,7,left,left,1.728832493183044,weber_holds_vmismatch_0.6
45,53,7,left,left,1.7436074331373725,weber_holds_vmismatch_0.6
46,53,7,left,right,1.3649202400607092,weber_holds_vmismatch_0.6
47,53,7,left,left,1.2614677589308,weber_holds_vmismatch_0.6
48,53,7,left,left,2.228504340280014,weber_holds_vmismatch_0.6
49,53,7,left,left,1.3316847638102236,weber_holds_vmismatch_0.6
50,53,7,left,left,0.8475927070639988,weber_holds_vmismatch_0.6
51,53,8,left,left,1.249853508611311,weber_holds_vmismatch_0.6
52,53,8,left,left,1.0262555823934658,weber_holds_vmismatch_0.6
53,53,8,left,left,1.2054575566302368,weber_holds_vmismatch_0.6
54,53,8,left,left,0.894005952651695,weber_holds_vmismatch_0.6
55,53,8,left,left,0.8253906807072857,weber_holds_vmismatch_0.6
56,53,8,left,left,1.3915006161181787,weber_holds_vmismatch_0.6
57,53,8,left,left,0.900971654980437,weber_holds_vmismatch_0.6
58,53,8,left,left,1.3588521693835567,weber_holds_vmismatch_0.6
59,53,8,left,left,0.7165755657852126,weber_holds_vmismatch_0.6
60,53,8,left,left,1.2690842725113756,weber_holds_vmismatch_0.6
61,53,2,right,right,0.6902849785950256,weber_holds_vmismatch_0.6
62,53,2,right,right,1.0145032772751577,weber_holds_vmismatch_0.6
63,53,2,right,right,1.5800083669159746,weber_holds_vmismatch_0.6
64,53,2,right,right,0.8769793398552721,weber_holds_vmismatch_0.6
65,53,2,right,right,1.805263816292948,weber_holds_vmismatch_0.6
66,53,2,right,left,1.806229985615611,weber_holds_vmismatch_0.6
67,53,2,right,right,0.7532813917494474,weber_holds_vmismatch_0.6
68,53,2,right,right,1.0274557228416183,weber_holds_vmismatch_0.6
69,53,2,right,right,0.7621622937657013,weber_holds_vmismatch_0.6
70,53,2,right,right,1.4981350485344511,weber_holds_vmismatch_0.6
71,53,3,right,right,1.2290743814106688,weber_holds_vmismatch_0.6
72,53,3,right,right,1.929466038540873,weber_holds_vmismatch_0.6
73,53,3,right,left,0.8349225622646053,weber_holds_vmismatch_0.6
74,53,3,right,right,1.1744639265399632,weber_holds_vmismatch_0.6
75,53,3,right,right,0.84350061955576106,weber_holds_vmismatch_0.6
76,53,3,right,right,1.3375415830467234,weber_holds_vmismatch_0.6
77,53,3,right,right,1.210476991436604,weber_holds_vmismatch_0.6
78,53,3,right,right,1.5247465796376738,weber_holds_vmismatch_0.6
79,53,3,right,right,1.739137943343864,weber_holds_vmismatch_0.6
80,53,3,right,right,1.1301497545943482,weber_holds_vmismatch_0.6
81,53,4,right,right,2.8862367302589917,weber_holds_vmismatch_0.6
82,53,4,right,left,2.4543138728688594,weber_holds_vmismatch_0.6
83,53,4,right,left,1.6471727970451122,weber_holds_vmismatch_0.6
84,53,4,right,right,2.4764348938420224,weber_holds_vmismatch_0.6
85,53,4,right,right,1.424005968204806,weber_holds_vmismatch_0.6
86,53,4,right,right,1.8028626391554807,weber_holds_vmismatch_0.6
87,53,4,right,left,1.4681799393546833,weber_holds_vmismatch_0.6
88,53,4,right,right,2.1431704874344395,weber_holds_vmismatch_0.6
89,53,4,right,right,2.1174300240104995,weber_holds_vmismatch_0.6
90,53,4,right,right,3.1217453573421534,weber_holds_vmismatch_0.6
91,53,6,right,right,1.8482456549786037,weber_holds_vmismatch_0.6
92,53,6,right,left,1.8030207274194845,weber_holds_vmismatch_0.6
93,53,6,right,right,3.264323139721997,weber_holds_vmismatch_0.6
94,53,6,right,right,1.8622839045936839,weber_holds_vmismatch_0.6
95,53,6,right,left,1.7658877186538966,weber_holds_vmismatch_0.6
96,53,6,right,right,2.1957705621923522,weber_holds_vmismatch_0.6
97,53,6,right,right,2.8012499354568905,weber_holds_vmismatch_0.6
98,53,6,right,right,1.7972286243727735,weber_holds_vmismatch_0.6
99,53,6,right,left,2.4745614543665977,weber_holds_vmismatch_0.6
100,53,6,right,right,2.545835335655614,weber_holds_vmismatch_0.6
101,53,7,right,right,0.9818662285642377,weber_holds_vmismatch_0.6
102,53,7,right,right,1.2144433179796743,weber_holds_vmismatch_0.6
103,53,7,right,right,1.230608411625869,weber_holds_vmismatch_0.6
104,53,7,right,right,1.373401963255067,weber_holds_vmismatch_0.6
105,53,7,right,right,1.2741825557612925,weber_holds_vmismatch_0.6
106,53,7,right,right,1.3054054178327728,weber_holds_vmismatch_0.6
107,53,7,right,right,1.468782651600221,weber_holds_vmismatch_0.6
108,53,7,right,right,0.8236676886193637,weber_holds_vmismatch_0.6
109,53,7,right,right,1.0099581659846406,weber_holds_vmismatch_0.6
110,53,7,right,right,1.2815510861057606,weber_holds_vmismatch_0.6
111,53,8,right,right,0.779199655317123,weber_holds_vmismatch_0.6
112,53,8,right,left,1.628696061267644,weber_holds_vmismatch_0.6
113,53,8,right,right,1.0044001999821588,weber_holds_vmismatch_0.6
114,53,8,right,right,0.8930473237182441,weber_holds_vmismatch_0.6
115,53,8,right,left,1.5623313291146286,weber_holds_vmismatch_0.6
116,53,8,right,right,0.8734190968976447,weber_holds_vmismatch_0.6
